RegionCode,RegionName,CountryCode,CountryName,Year,Sex,SuicideCount,CauseSpecificDeathPercentage,StdDeathRate,DeathRatePer100K,Population,GDP,GDPPerCapita,GNI,GNIPerCapita,InflationRate,EmploymentPopulationRatio
OA,Oceania,FJI,Fiji,2001,Male,28,0.84439083,7.75637783,6.76859854,841320.0,1652462023.0,1964.130204,1737732961.0,5810.0,4.272670245,55.911
OA,Oceania,FJI,Fiji,2001,Female,8,0.32679739,2.03649476,1.99876077,841320.0,1652462023.0,1964.130204,1737732961.0,5810.0,4.272670245,55.911
OA,Oceania,FJI,Fiji,2002,Male,26,0.82278481,7.48112425,6.26994022,849891.0,1833279985.0,2157.076596,1760313112.0,6130.0,0.762032086,55.721
OA,Oceania,FJI,Fiji,2002,Female,16,0.64464142,4.68464025,3.9942084,849891.0,1833279985.0,2157.076596,1760313112.0,6130.0,0.762032086,55.721
OA,Oceania,FJI,Fiji,2003,Male,6,0.17615972,1.62736017,1.44411283,858306.0,2300492465.0,2680.270749,1967272474.0,6200.0,4.172747778,55.591
OA,Oceania,FJI,Fiji,2003,Female,4,0.14760148,0.97356586,0.99850723,858306.0,2300492465.0,2680.270749,1967272474.0,6200.0,4.172747778,55.591
OA,Oceania,FJI,Fiji,2004,Male,16,0.50825921,5.9337855,3.83904792,866694.0,2708078477.0,3124.607389,2467124173.0,6640.0,2.827485194,55.465
OA,Oceania,FJI,Fiji,2004,Female,8,0.32258065,1.93473174,1.99454492,866694.0,2708078477.0,3124.607389,2467124173.0,6640.0,2.827485194,55.465
OA,Oceania,FJI,Fiji,2005,Male,16,0.47421458,4.45594964,3.81854284,874923.0,2980403845.0,3406.475592,2931305461.0,6930.0,2.365764538,54.523
OA,Oceania,FJI,Fiji,2005,Female,6,0.23273856,1.37530702,1.49032037,874923.0,2980403845.0,3406.475592,2931305461.0,6930.0,2.365764538,54.523
OA,Oceania,FJI,Fiji,2006,Male,15,0.43091066,3.402186,3.55067404,883083.0,3076305453.0,3483.597185,2975240278.0,6830.0,2.490836388,55.517
OA,Oceania,FJI,Fiji,2006,Female,9,0.33847311,2.14468594,2.21995294,883083.0,3076305453.0,3483.597185,2975240278.0,6830.0,2.490836388,55.517
OA,Oceania,FJI,Fiji,2007,Male,10,0.28034763,2.53069943,2.3424525,890648.0,3378314600.0,3793.097385,3170297133.0,7020.0,4.803706413,56.458
OA,Oceania,FJI,Fiji,2007,Female,3,0.1093693,0.70832483,0.73299095,890648.0,3378314600.0,3793.097385,3170297133.0,7020.0,4.803706413,56.458
OA,Oceania,FJI,Fiji,2008,Male,26,0.73863636,6.09483202,6.02284046,896731.0,3523185920.0,3928.921739,3368733056.0,7160.0,7.732278579,57.428
OA,Oceania,FJI,Fiji,2008,Female,12,0.40664182,2.94206105,2.90089106,896731.0,3523185920.0,3928.921739,3368733056.0,7160.0,7.732278579,57.428
OA,Oceania,FJI,Fiji,2009,Male,19,0.54378935,4.43938257,4.3586279,901383.0,2870624636.0,3184.689123,3288010278.0,7220.0,3.13103559,58.362
OA,Oceania,FJI,Fiji,2009,Female,7,0.24054983,1.937391,1.67576768,901383.0,2870624636.0,3184.689123,3288010278.0,7220.0,3.13103559,58.362
OA,Oceania,FJI,Fiji,2011,Male,30,0.81900082,8.80993543,6.80994797,908355.0,3779411899.0,4160.721193,3260614137.0,7610.0,7.278117827,60.279
OA,Oceania,FJI,Fiji,2011,Female,8,0.26666667,1.97006509,1.89161518,908355.0,3779411899.0,4160.721193,3260614137.0,7610.0,7.278117827,60.279
OA,Oceania,FJI,Fiji,2012,Male,24,0.63880756,5.8743479,5.44269522,911059.0,3972028104.0,4359.7924,3579354242.0,8080.0,3.423375234,58.987
OA,Oceania,FJI,Fiji,2012,Female,10,0.33233632,2.56152335,2.35789553,911059.0,3972028104.0,4359.7924,3579354242.0,8080.0,3.423375234,58.987
EU,Europe,FIN,Finland,1991,Male,1190,4.84153139,44.28377169,48.8786659,5013740.0,128000000000.0,25484.73929,126000000000.0,17080.0,4.310212898,59.302
EU,Europe,FIN,Finland,1991,Female,303,1.22538116,10.14119139,11.74828429,5013740.0,128000000000.0,25484.73929,126000000000.0,17080.0,4.310212898,59.302
EU,Europe,FIN,Finland,1992,Male,1156,4.64910517,42.5503616,47.17982206,5041992.0,113000000000.0,22319.05946,122000000000.0,16570.0,2.919323193,54.893
EU,Europe,FIN,Finland,1992,Female,295,1.18061392,10.1206837,11.38205108,5041992.0,113000000000.0,22319.05946,122000000000.0,16570.0,2.919323193,54.893
EU,Europe,FIN,Finland,1993,Male,1106,4.46543928,40.26447699,44.89182936,5066447.0,89214114708.0,17608.81239,105000000000.0,16660.0,2.190653196,51.363
EU,Europe,FIN,Finland,1993,Female,291,1.10814928,9.83306097,11.18069697,5066447.0,89214114708.0,17608.81239,105000000000.0,16660.0,2.190653196,51.363
EU,Europe,FIN,Finland,1994,Male,1080,4.59594025,39.88552745,43.62050164,5088333.0,103000000000.0,20301.33309,103000000000.0,17750.0,1.088556776,50.575
EU,Europe,FIN,Finland,1994,Female,307,1.25618888,10.38673072,11.751646,5088333.0,103000000000.0,20301.33309,103000000000.0,17750.0,1.088556776,50.575
EU,Europe,FIN,Finland,1995,Male,1080,4.4475559,38.9803215,43.4310532,5107790.0,134000000000.0,26271.59981,113000000000.0,19020.0,0.791239407,49.563
EU,Europe,FIN,Finland,1995,Female,308,1.22993371,10.49015165,11.75079165,5107790.0,134000000000.0,26271.59981,113000000000.0,19020.0,0.791239407,49.563
EU,Europe,FIN,Finland,1996,Male,965,3.9767576,34.75869872,38.66031008,5124573.0,132000000000.0,25783.45049,128000000000.0,19630.0,0.629194238,50.009
EU,Europe,FIN,Finland,1996,Female,282,1.13275758,9.45045071,10.72896058,5124573.0,132000000000.0,25783.45049,128000000000.0,19630.0,0.629194238,50.009
EU,Europe,FIN,Finland,1997,Male,1038,4.3296905,37.41433128,41.44043437,5139835.0,127000000000.0,24691.87281,137000000000.0,21470.0,1.192558834,51.107
EU,Europe,FIN,Finland,1997,Female,284,1.1283722,9.46394432,10.77798862,5139835.0,127000000000.0,24691.87281,137000000000.0,21470.0,1.192558834,51.107
EU,Europe,FIN,Finland,1998,Male,962,3.93118385,34.01261596,38.28723145,5153498.0,134000000000.0,26009.26949,133000000000.0,23120.0,1.399473786,52.217
EU,Europe,FIN,Finland,1998,Female,266,1.07405314,8.77944483,10.07228188,5153498.0,134000000000.0,26009.26949,133000000000.0,23120.0,1.399473786,52.217
EU,Europe,FIN,Finland,1999,Male,954,3.90327728,34.14603645,37.86388924,5165474.0,135000000000.0,26186.19001,135000000000.0,24520.0,1.162231557,53.737
EU,Europe,FIN,Finland,1999,Female,253,1.01496369,8.42793145,9.56187706,5165474.0,135000000000.0,26186.19001,135000000000.0,24520.0,1.162231557,53.737
EU,Europe,FIN,Finland,2000,Male,873,3.6311455,30.99911379,34.55805278,5176209.0,126000000000.0,24345.91482,137000000000.0,26620.0,3.042100807,54.186
EU,Europe,FIN,Finland,2000,Female,292,1.1553375,9.72518409,11.01876397,5176209.0,126000000000.0,24345.91482,137000000000.0,26620.0,3.042100807,54.186
EU,Europe,FIN,Finland,2001,Male,933,3.92676768,32.6696512,36.82697519,5188008.0,130000000000.0,24967.79252,134000000000.0,27790.0,2.578440801,54.969
EU,Europe,FIN,Finland,2001,Female,271,1.095215,8.67247589,10.20892893,5188008.0,130000000000.0,24967.79252,134000000000.0,27790.0,2.578440801,54.969
EU,Europe,FIN,Finland,2002,Male,824,3.43548051,28.76063601,32.42489839,5200598.0,140000000000.0,26997.75299,133000000000.0,28690.0,1.571220128,54.908
EU,Europe,FIN,Finland,2002,Female,271,1.06676114,8.66373621,10.19049073,5200598.0,140000000000.0,26997.75299,133000000000.0,28690.0,1.571220128,54.908
EU,Europe,FIN,Finland,2003,Male,815,3.40505536,28.25033974,31.97451455,5213014.0,172000000000.0,32927.68029,150000000000.0,28880.0,0.877440386,54.694
EU,Europe,FIN,Finland,2003,Female,260,1.03593912,8.37510491,9.75936045,5213014.0,172000000000.0,32927.68029,150000000000.0,28880.0,0.877440386,54.694
EU,Europe,FIN,Finland,2004,Male,812,3.40061982,28.11936329,31.74994184,5228172.0,197000000000.0,37772.17811,185000000000.0,31420.0,0.187120559,54.321
EU,Europe,FIN,Finland,2004,Female,252,1.05532057,8.45358233,9.43577439,5228172.0,197000000000.0,37772.17811,185000000000.0,31420.0,0.187120559,54.321
EU,Europe,FIN,Finland,2005,Male,724,3.0210724,23.97279684,28.20177827,5246096.0,205000000000.0,39054.85044,211000000000.0,32190.0,0.62387445,55.635
EU,Europe,FIN,Finland,2005,Female,270,1.1351215,8.90735533,10.07883139,5246096.0,205000000000.0,39054.85044,211000000000.0,32190.0,0.62387445,55.635
EU,Europe,FIN,Finland,2006,Male,803,3.29977399,27.34181473,31.14762111,5266268.0,217000000000.0,41222.602,226000000000.0,34770.0,1.566663807,56.273
EU,Europe,FIN,Finland,2006,Female,259,1.08956291,8.03764667,9.63462095,5266268.0,217000000000.0,41222.602,226000000000.0,34770.0,1.566663807,56.273
EU,Europe,FIN,Finland,2007,Male,751,3.0276154,25.14237342,28.99317251,5288720.0,256000000000.0,48476.39273,244000000000.0,37950.0,2.510665652,57.006
EU,Europe,FIN,Finland,2007,Female,244,1.00461133,7.75092524,9.04221119,5288720.0,256000000000.0,48476.39273,244000000000.0,37950.0,2.510665652,57.006
EU,Europe,FIN,Finland,2008,Male,801,3.27593963,26.69071605,30.75777008,5313399.0,286000000000.0,53772.79424,267000000000.0,40150.0,4.065953554,57.525
EU,Europe,FIN,Finland,2008,Female,232,0.94159666,7.74260641,8.56347993,5313399.0,286000000000.0,53772.79424,267000000000.0,40150.0,4.065953554,57.525
EU,Europe,FIN,Finland,2009,Male,761,3.02560433,25.4127477,29.06399426,5338871.0,253000000000.0,47481.48454,261000000000.0,38440.0,-9.17e-07,55.449
EU,Europe,FIN,Finland,2009,Female,273,1.10294118,8.86980014,10.03488132,5338871.0,253000000000.0,47481.48454,261000000000.0,38440.0,-9.17e-07,55.449
EU,Europe,FIN,Finland,2010,Male,718,2.81050613,24.26021295,27.28230959,5363352.0,249000000000.0,46505.30318,267000000000.0,39460.0,1.184135232,54.822
EU,Europe,FIN,Finland,2010,Female,236,0.9304893,7.58572927,8.6395935,5363352.0,249000000000.0,46505.30318,267000000000.0,39460.0,1.184135232,54.822
EU,Europe,FIN,Finland,2011,Male,710,2.80333241,23.25552499,26.83828046,5388272.0,276000000000.0,51148.93164,271000000000.0,41070.0,3.416807543,55.198
EU,Europe,FIN,Finland,2011,Female,202,0.80028525,6.58977498,7.36474482,5388272.0,276000000000.0,51148.93164,271000000000.0,41070.0,3.416807543,55.198
EU,Europe,FIN,Finland,2012,Male,655,2.55400452,21.48750212,24.62796729,5413971.0,258000000000.0,47708.06128,265000000000.0,41060.0,2.808336226,55.111
EU,Europe,FIN,Finland,2012,Female,218,0.83553716,6.9348672,7.91462947,5413971.0,258000000000.0,47708.06128,265000000000.0,41060.0,2.808336226,55.111
EU,Europe,FIN,Finland,2013,Male,666,2.59882156,21.53093279,24.91123036,5438972.0,271000000000.0,49892.22336,269000000000.0,41660.0,1.478286157,54.256
EU,Europe,FIN,Finland,2013,Female,221,0.85489923,7.17973121,7.99138232,5438972.0,271000000000.0,49892.22336,269000000000.0,41660.0,1.478286157,54.256
EU,Europe,FIN,Finland,2014,Male,599,2.31596041,19.48493026,22.29987676,5461512.0,275000000000.0,50327.24029,270000000000.0,42180.0,1.041196212,53.821
EU,Europe,FIN,Finland,2014,Female,190,0.71576568,6.28557897,6.84586499,5461512.0,275000000000.0,50327.24029,270000000000.0,42180.0,1.041196212,53.821
EU,Europe,FRA,France,1991,Male,8221,3.01621661,25.72660607,29.58950456,58557577.0,1270000000000.0,21675.70609,1250000000000.0,18390.0,3.213407324,50.351
EU,Europe,FRA,France,1991,Female,3281,1.30133862,8.93086091,11.20870186,58557577.0,1270000000000.0,21675.70609,1250000000000.0,18390.0,3.213407324,50.351
EU,Europe,FRA,France,1992,Male,8442,3.10932355,26.14758472,30.21269134,58849943.0,1400000000000.0,23814.22737,1400000000000.0,19040.0,2.363760463,49.893
EU,Europe,FRA,France,1992,Female,3202,1.28067706,8.76101909,10.87942593,58849943.0,1400000000000.0,23814.22737,1400000000000.0,19040.0,2.363760463,49.893
EU,Europe,FRA,France,1993,Male,8861,3.21426887,27.3400907,31.55739165,59106166.0,1320000000000.0,22380.3319,1390000000000.0,19300.0,2.104462771,49.262
EU,Europe,FRA,France,1993,Female,3390,1.32119445,9.27195384,11.46222874,59106166.0,1320000000000.0,22380.3319,1390000000000.0,19300.0,2.104462771,49.262
EU,Europe,FRA,France,1994,Male,8872,3.27683574,27.03490239,31.46634888,59327585.0,1390000000000.0,23496.36768,1450000000000.0,20070.0,1.655515329,48.495
EU,Europe,FRA,France,1994,Female,3169,1.2715877,8.59511821,10.66848907,59327585.0,1390000000000.0,23496.36768,1450000000000.0,20070.0,1.655515329,48.495
EU,Europe,FRA,France,1995,Male,8605,3.12788525,25.85716075,30.39701576,59543659.0,1600000000000.0,26889.42506,1530000000000.0,20850.0,1.796481421,48.881
EU,Europe,FRA,France,1995,Female,3214,1.25296282,8.58672325,10.77424373,59543659.0,1600000000000.0,26889.42506,1530000000000.0,20850.0,1.796481421,48.881
EU,Europe,FRA,France,1996,Male,8174,2.9531307,24.45664342,28.75850107,59756533.0,1610000000000.0,26870.28524,1620000000000.0,21540.0,1.982883651,48.871
EU,Europe,FRA,France,1996,Female,3105,1.19891576,8.31916974,10.36662115,59756533.0,1610000000000.0,26870.28524,1620000000000.0,21540.0,1.982883651,48.871
EU,Europe,FRA,France,1997,Male,8099,2.9687437,23.92196112,28.37950537,59969944.0,1450000000000.0,24226.88469,1610000000000.0,22510.0,1.20394294,48.48
EU,Europe,FRA,France,1997,Female,3040,1.18053668,8.14396931,10.10917241,59969944.0,1450000000000.0,24226.88469,1610000000000.0,22510.0,1.20394294,48.48
EU,Europe,FRA,France,1998,Male,7771,2.83407306,23.11529016,27.11652674,60192790.0,1500000000000.0,24971.57449,1550000000000.0,23660.0,0.651126868,48.766
EU,Europe,FRA,France,1998,Female,2763,1.06349402,7.34961115,9.15058222,60192790.0,1500000000000.0,24971.57449,1550000000000.0,23660.0,0.651126868,48.766
EU,Europe,FRA,France,1999,Male,7427,2.70304698,22.09909584,26.08730991,60504420.0,1490000000000.0,24678.39106,1540000000000.0,24790.0,0.537141639,49.071
EU,Europe,FRA,France,1999,Female,2841,1.08148233,7.47420695,9.42198025,60504420.0,1490000000000.0,24678.39106,1540000000000.0,24790.0,0.537141639,49.071
EU,Europe,FRA,France,2000,Male,7975,2.93155418,23.39068963,27.87791007,60921384.0,1370000000000.0,22416.42542,1520000000000.0,26500.0,1.675959887,50.007
EU,Europe,FRA,France,2000,Female,2874,1.11046714,7.47448691,9.48864867,60921384.0,1370000000000.0,22416.42542,1520000000000.0,26500.0,1.675959887,50.007
EU,Europe,FRA,France,2001,Male,7660,2.81337344,22.41778587,26.63864902,61367388.0,1380000000000.0,22449.33969,1460000000000.0,27990.0,1.634780795,50.721
EU,Europe,FRA,France,2001,Female,2789,1.07766199,7.26806867,9.16307363,61367388.0,1380000000000.0,22449.33969,1460000000000.0,27990.0,1.634780795,50.721
EU,Europe,FRA,France,2002,Male,7728,2.8307796,22.44497938,26.65785982,61816234.0,1500000000000.0,24288.27002,1430000000000.0,28820.0,1.923412287,50.863
EU,Europe,FRA,France,2002,Female,2915,1.11199698,7.49688652,9.49861674,61816234.0,1500000000000.0,24288.27002,1430000000000.0,28820.0,1.923412287,50.863
EU,Europe,FRA,France,2003,Male,8038,2.88079708,23.04078846,27.5030547,62256970.0,1840000000000.0,29627.92426,1620000000000.0,28540.0,2.098472191,51.722
EU,Europe,FRA,France,2003,Female,2833,1.03653294,7.25963391,9.15968639,62256970.0,1840000000000.0,29627.92426,1620000000000.0,28540.0,2.098472191,51.722
EU,Europe,FRA,France,2004,Male,7855,2.98582919,22.19960722,26.65713503,62716306.0,2120000000000.0,33797.16244,1970000000000.0,29460.0,2.142089646,51.238
EU,Europe,FRA,France,2004,Female,2949,1.19711134,7.52386516,9.4590404,62716306.0,2120000000000.0,33797.16244,1970000000000.0,29460.0,2.142089646,51.238
EU,Europe,FRA,France,2005,Male,7829,2.89287958,21.72599963,26.41478164,63188395.0,2200000000000.0,34768.1759,2270000000000.0,31020.0,1.745869364,50.982
EU,Europe,FRA,France,2005,Female,2884,1.12267699,7.17961248,9.19724887,63188395.0,2200000000000.0,34768.1759,2270000000000.0,31020.0,1.745869364,50.982
EU,Europe,FRA,France,2006,Male,7593,2.86033949,20.92132351,25.4661303,63628261.0,2320000000000.0,36470.21284,2410000000000.0,33110.0,1.675124496,50.946
EU,Europe,FRA,France,2006,Female,2830,1.12976758,6.98866609,8.90453206,63628261.0,2320000000000.0,36470.21284,2410000000000.0,33110.0,1.675124496,50.946
EU,Europe,FRA,France,2007,Male,7419,2.76990625,20.19259154,24.72963318,64021737.0,2660000000000.0,41557.62356,2570000000000.0,34800.0,1.48799806,51.496
EU,Europe,FRA,France,2007,Female,2708,1.07166036,6.56395724,8.47234089,64021737.0,2660000000000.0,41557.62356,2570000000000.0,34800.0,1.48799806,51.496
EU,Europe,FRA,France,2008,Male,7619,2.80449514,20.56250255,25.2549954,64379696.0,2930000000000.0,45515.96175,2800000000000.0,35860.0,2.812861949,51.926
EU,Europe,FRA,France,2008,Female,2734,1.04830082,6.5616333,8.50744686,64379696.0,2930000000000.0,45515.96175,2800000000000.0,35860.0,2.812861949,51.926
EU,Europe,FRA,France,2009,Male,7765,2.83952739,20.79397685,25.60765329,64710879.0,2700000000000.0,41737.76355,2850000000000.0,35470.0,0.087620478,51.193
EU,Europe,FRA,France,2009,Female,2734,1.0366427,6.52577837,8.46624864,64710879.0,2700000000000.0,41737.76355,2850000000000.0,35470.0,0.087620478,51.193
EU,Europe,FRA,France,2010,Male,7641,2.76701455,20.28196269,25.06739754,65030575.0,2650000000000.0,40676.06479,2860000000000.0,36730.0,1.531122704,51.03
EU,Europe,FRA,France,2010,Female,2738,1.03153374,6.47068846,8.43746148,65030575.0,2650000000000.0,40676.06479,2860000000000.0,36730.0,1.531122704,51.03
EU,Europe,FRA,France,2011,Male,7790,2.84813829,20.37472915,25.43193647,65345233.0,2870000000000.0,43846.46608,2900000000000.0,38430.0,2.111597952,50.858
EU,Europe,FRA,France,2011,Female,2618,0.9949984,6.16458783,8.03223522,65345233.0,2870000000000.0,43846.46608,2900000000000.0,38430.0,2.111597952,50.858
EU,Europe,FRA,France,2012,Male,7326,2.60877926,18.88158098,23.80088967,65662240.0,2680000000000.0,40870.85236,2850000000000.0,38500.0,1.954195316,50.724
EU,Europe,FRA,France,2012,Female,2417,0.87058001,5.60206364,7.3826966,65662240.0,2680000000000.0,40870.85236,2850000000000.0,38500.0,1.954195316,50.724
EU,Europe,FRA,France,2013,Male,7225,2.58078113,18.48439732,23.37758962,66002289.0,2810000000000.0,42602.71797,2890000000000.0,40410.0,0.863715498,50.838
EU,Europe,FRA,France,2013,Female,2375,0.86026724,5.46139339,7.22409123,66002289.0,2810000000000.0,42602.71797,2890000000000.0,40410.0,0.863715498,50.838
EU,Europe,FRA,France,2014,Male,6661,2.4295234,16.8744011,21.42824376,66312067.0,2860000000000.0,43068.54872,2870000000000.0,41010.0,0.507758823,50.339
EU,Europe,FRA,France,2014,Female,2220,0.82085717,5.0451829,6.71824544,66312067.0,2860000000000.0,43068.54872,2870000000000.0,41010.0,0.507758823,50.339
AS,Asia,GEO,Georgia,1995,Male,106,0.54501517,4.58441958,4.73446782,4657722.0,2693768413.0,578.3446099,2574152261.0,1800.0,162.7171522,62.427
AS,Asia,GEO,Georgia,1995,Female,32,0.17367707,1.14106502,1.28233385,4657722.0,2693768413.0,578.3446099,2574152261.0,1800.0,162.7171522,62.427
AS,Asia,GEO,Georgia,1996,Male,124,0.70566811,5.70311735,5.68285976,4491699.0,3095047604.0,689.0594414,3012405770.0,2160.0,39.3575,58.936
AS,Asia,GEO,Georgia,1996,Female,38,0.22562641,1.26052042,1.56092752,4491699.0,3095047604.0,689.0594414,3012405770.0,2160.0,39.3575,58.936
AS,Asia,GEO,Georgia,1997,Male,141,0.7531649,6.43536046,6.58632287,4349913.0,3510520231.0,807.0322858,3572701969.0,2660.0,7.087617629,58.182
AS,Asia,GEO,Georgia,1997,Female,35,0.18461863,1.24714241,1.46391451,4349913.0,3510520231.0,807.0322858,3572701969.0,2660.0,7.087617629,58.182
AS,Asia,GEO,Georgia,1998,Male,118,0.58427411,5.33271584,5.56879587,4243607.0,3613497317.0,851.5155425,3700348526.0,2890.0,3.566807813,55.897
AS,Asia,GEO,Georgia,1998,Female,30,0.15618492,1.08356179,1.26667793,4243607.0,3613497317.0,851.5155425,3700348526.0,2890.0,3.566807813,55.897
AS,Asia,GEO,Georgia,1999,Male,147,0.72406659,6.777712,6.99500357,4157192.0,2800025883.0,673.5377829,3474005044.0,3080.0,19.19267582,56.892
AS,Asia,GEO,Georgia,1999,Female,42,0.20920502,1.4552374,1.78647384,4157192.0,2800025883.0,673.5377829,3474005044.0,3080.0,19.19267582,56.892
CSA,Central and South America,ECU,Ecuador,2015,Male,807,2.26831942,10.26297945,9.94459738,16195902.0,99290381000.0,6130.586676,96775306614.0,10870.0,3.966646233,63.283
CSA,Central and South America,ECU,Ecuador,2015,Female,266,0.91055352,3.23179019,3.28514179,16195902.0,99290381000.0,6130.586676,96775306614.0,10870.0,3.966646233,63.283
CSA,Central and South America,ECU,Ecuador,2016,Male,953,2.58230592,11.87862569,11.54698873,16439585.0,99937696000.0,6079.088736,95704772391.0,10860.0,1.728264633,64.557
CSA,Central and South America,ECU,Ecuador,2016,Female,266,0.86925264,3.17810232,3.22898531,16439585.0,99937696000.0,6079.088736,95704772391.0,10860.0,1.728264633,64.557
AS,Asia,GEO,Georgia,2000,Male,102,0.50201792,4.48572042,4.89372931,4077131.0,3057475335.0,749.908535,3214985445.0,3140.0,4.063962014,57.164
AS,Asia,GEO,Georgia,2000,Female,29,0.13831259,0.84194648,1.24250214,4077131.0,3057475335.0,749.908535,3214985445.0,3140.0,4.063962014,57.164
CSA,Central and South America,ECU,Ecuador,2017,Male,943,2.48184019,11.52575092,11.22747629,16696944.0,104000000000.0,6246.404252,98293807219.0,11410.0,0.417335589,65.533
CSA,Central and South America,ECU,Ecuador,2017,Female,241,0.77117532,2.84060244,2.87372838,16696944.0,104000000000.0,6246.404252,98293807219.0,11410.0,0.417335589,65.533
CSA,Central and South America,ECU,Ecuador,2018,Male,955,2.41088559,11.4636713,11.17325233,17015672.0,108000000000.0,6321.349401,104000000000.0,11560.0,-0.224103246,64.307
CSA,Central and South America,ECU,Ecuador,2018,Female,266,0.82174853,3.08756093,3.1157899,17015672.0,108000000000.0,6321.349401,104000000000.0,11560.0,-0.224103246,64.307
AS,Asia,GEO,Georgia,2001,Male,73,0.37303899,3.21922822,3.52870091,4014373.0,3219462262.0,801.9838371,3138934603.0,3400.0,4.646044421,58.821
AS,Asia,GEO,Georgia,2001,Female,27,0.13657056,0.80054989,1.16494801,4014373.0,3219462262.0,801.9838371,3138934603.0,3400.0,4.646044421,58.821
CSA,Central and South America,ECU,Ecuador,2019,Male,949,2.337496,11.12323163,10.91998642,17343740.0,108000000000.0,6233.258167,106000000000.0,11520.0,0.266012515,63.659
CSA,Central and South America,ECU,Ecuador,2019,Female,246,0.74926901,2.80305718,2.83306673,17343740.0,108000000000.0,6233.258167,106000000000.0,11520.0,0.266012515,63.659
CSA,Central and South America,ECU,Ecuador,2020,Male,852,1.25272011,9.90104067,9.65567435,17588595.0,99291124000.0,5645.19929,97330057386.0,10580.0,-0.338872393,56.406
CSA,Central and South America,ECU,Ecuador,2020,Female,219,0.46101381,2.47610385,2.48320914,17588595.0,99291124000.0,5645.19929,97330057386.0,10580.0,-0.338872393,56.406
AS,Asia,GEO,Georgia,2004,Male,147,0.59654249,6.99227216,7.22571766,3927340.0,5125365192.0,1305.047486,4742739050.0,4610.0,5.656326362,56.596
AS,Asia,GEO,Georgia,2004,Female,28,0.11593723,1.10494372,1.22594628,3927340.0,5125365192.0,1305.047486,4742739050.0,4610.0,5.656326362,56.596
CSA,Central and South America,ECU,Ecuador,2021,Male,703,1.17151047,7.96091969,7.85898455,17797737.0,106000000000.0,5965.132871,106000000000.0,11590.0,0.133251386,62.787
CSA,Central and South America,ECU,Ecuador,2021,Female,177,0.39124668,1.97029268,1.97913566,17797737.0,106000000000.0,5965.132871,106000000000.0,11590.0,0.133251386,62.787
AS,Asia,GEO,Georgia,2005,Male,70,0.33189512,3.12045903,3.39756346,3902469.0,6410912050.0,1642.783594,5913489281.0,5220.0,8.247090431,55.205
AS,Asia,GEO,Georgia,2005,Female,18,0.09169638,0.72347513,0.78223458,3902469.0,6410912050.0,1642.783594,5913489281.0,5220.0,8.247090431,55.205
AS,Asia,GEO,Georgia,2006,Male,59,0.26271262,2.55738856,2.83422203,3880347.0,7745250734.0,1996.020133,7399037173.0,5990.0,9.160965084,53.759
AS,Asia,GEO,Georgia,2006,Female,13,0.06566652,0.42999743,0.56123991,3880347.0,7745250734.0,1996.020133,7399037173.0,5990.0,9.160965084,53.759
AS,Asia,GEO,Georgia,2007,Male,84,0.38024535,3.52681163,4.04050121,3860158.0,10172931089.0,2635.366503,9175750673.0,6850.0,9.244897456,54.894
AS,Asia,GEO,Georgia,2007,Female,20,0.10478336,0.67191452,0.86600706,3860158.0,10172931089.0,2635.366503,9175750673.0,6850.0,9.244897456,54.894
AS,Asia,GEO,Georgia,2009,Male,149,0.61593154,6.4675868,7.1126811,3814419.0,10766920066.0,2822.689397,11243382548.0,6960.0,1.727514611,51.213
AS,Asia,GEO,Georgia,2009,Female,39,0.17384327,1.23165268,1.68390147,3814419.0,10766920066.0,2822.689397,11243382548.0,6960.0,1.727514611,51.213
AS,Asia,GEO,Georgia,2010,Male,97,0.39301487,3.97050317,4.5597706,3786695.0,12243217071.0,3233.219752,12143610659.0,7430.0,7.110178975,52.261
AS,Asia,GEO,Georgia,2010,Female,16,0.06901609,0.46318043,0.68320594,3786695.0,12243217071.0,3233.219752,12143610659.0,7430.0,7.110178975,52.261
AS,Asia,GEO,Georgia,2011,Male,84,0.32871566,3.38478252,3.93332085,3756441.0,15107486236.0,4021.75523,13211481562.0,8120.0,8.542933333,53.221
AS,Asia,GEO,Georgia,2011,Female,15,0.06181998,0.54234366,0.63889599,3756441.0,15107486236.0,4021.75523,13211481562.0,8120.0,8.542933333,53.221
AS,Asia,GEO,Georgia,2012,Male,91,0.35752171,3.66401108,4.24975482,3728874.0,16488822461.0,4421.930712,15485814683.0,9720.0,-0.943658853,54.276
AS,Asia,GEO,Georgia,2012,Female,14,0.05858966,0.50415375,0.59589682,3728874.0,16488822461.0,4421.930712,15485814683.0,9720.0,-0.943658853,54.276
AF,Africa,EGY,Egypt,2004,Male,40,0.01681803,0.1161228,0.10695262,77522427.0,78782467532.0,1016.253884,88795737077.0,6350.0,11.27061933,40.421
AF,Africa,EGY,Egypt,2004,Female,14,0.0071382,0.0399686,0.0380721,77522427.0,78782467532.0,1016.253884,88795737077.0,6350.0,11.27061933,40.421
AS,Asia,GEO,Georgia,2013,Male,135,0.54284451,5.33987447,6.30811644,3717668.0,17190068236.0,4623.884714,16839101722.0,10420.0,-0.512058411,54.109
AS,Asia,GEO,Georgia,2013,Female,23,0.09711197,0.78439317,0.97993268,3717668.0,17190068236.0,4623.884714,16839101722.0,10420.0,-0.512058411,54.109
AF,Africa,EGY,Egypt,2005,Male,37,0.01566569,0.10520246,0.09711891,79075310.0,89600665557.0,1133.105461,91810183217.0,6700.0,4.869396969,40.935
